Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Puck Line,,Open OU,,Close OU,
112,64,H,Arizona,0,1,2,4,-145,-148,-1.5,200,5.5,-130,5.5,-130
112,65,V,TampaBay,1,2,1,4,-115,-130,-1.5,225,5.5,110,5,-130
112,66,H,Colorado,0,0,0,0,-105,110,1.5,-275,5.5,-130,5,110
113,1,V,Columbus,1,1,1,3,130,136,1.5,-200,5.5,-105,5.5,-110
113,2,H,Toronto,0,0,1,1,-150,-156,-1.5,170,5.5,-115,5.5,-110
113,3,V,Boston,0,2,0,2,-115,-115,-1.5,240,5.5,105,5,-120
113,4,H,Philadelphia,1,0,2,3,-105,-105,1.5,-300,5.5,-125,5,100
113,5,V,Florida,0,0,0,0,-120,-111,-1.5,255,5,-130,5,-115
113,6,H,Calgary,4,1,1,6,100,-109,1.5,-320,5,110,5,-105
113,7,V,Ottawa,0,1,0,1,130,140,1.5,-230,5,-130,5,-115
113,8,H,Anaheim,0,1,3,4,-150,-160,-1.5,190,5,110,5,-105
114,51,V,NYRangers,0,1,0,1,105,-115,-1.5,240,5.5,110,5,-140
114,52,H,NYIslanders,0,0,3,3,-125,-105,1.5,-300,5.5,-130,5,120
114,53,V,Vancouver,0,0,1,1,185,190,1.5,-155,5,-140,5,-134
114,54,H,Washington,0,2,2,4,-215,-230,-1.5,135,5,120,5,114
114,55,V,Chicago,2,0,0,2,-125,-125,-1.5,230,5,-120,5,-130
114,56,H,Montreal,1,0,0,1,105,105,1.5,-290,5,100,5,110
114,57,V,Carolina,0,1,3,4,150,135,1.5,-230,5,-110,5,100
114,58,H,St.Louis,0,0,1,1,-170,-155,-1.5,190,5,-110,5,-120
114,59,V,Nashville,1,0,3,4,100,-119,-1.5,240,5.5,115,5,-141
114,60,H,Winnipeg,0,3,1,5,-120,-101,1.5,-300,5.5,-135,5,121
114,61,V,Detroit,0,0,2,3,-115,-118,-1.5,240,5,-130,5,-140
114,62,H,Arizona,0,2,0,2,-105,-102,1.5,-300,5,110,5,120
114,63,V,NewJersey,0,0,0,0,110,107,1.5,-275,5,100,5,110
114,64,H,Colorado,1,1,1,3,-130,-127,-1.5,225,5,-120,5,-130
114,65,V,Edmonton,0,1,0,1,160,165,1.5,-175,5.5,110,5,-141
114,66,H,SanJose,1,0,0,2,-180,-185,-1.5,155,5.5,-130,5,121
115,1,V,Vancouver,1,1,0,3,104,131,1.5,-240,5,-119,5,-120
115,2,H,Carolina,1,0,1,2,-124,-151,-1.5,200,5,-101,5,100
115,3,V,Boston,0,1,3,4,-140,-124,-1.5,225,5,-130,5.5,120
115,4,H,Buffalo,1,0,0,1,120,104,1.5,-275,5,110,5.5,-140
115,5,V,Chicago,0,2,2,4,-140,-132,-1.5,210,5.5,115,5,-140
115,6,H,Toronto,0,0,1,1,120,112,1.5,-260,5.5,-135,5,120
115,7,V,Pittsburgh,1,1,2,4,113,107,1.5,-275,5,-110,5,-125
115,8,H,TampaBay,1,2,1,5,-133,-127,-1.5,225,5,-110,5,105
115,9,V,Winnipeg,1,0,0,1,155,175,1.5,-170,5,-130,5,-125
115,10,H,Minnesota,0,0,0,0,-175,-205,-1.5,150,5,110,5,105
115,11,V,Dallas,0,1,1,2,-107,-105,1.5,-310,5.5,113,5.5,120
115,12,H,Anaheim,4,0,0,4,-113,-115,-1.5,250,5.5,-133,5.5,-140
116,51,V,NYRangers,1,1,0,3,-105,-120,-1.5,240,5,-120,5,-135
116,52,H,Philadelphia,1,0,1,2,-115,100,1.5,-300,5,100,5,115
116,53,V,Ottawa,0,1,4,5,180,165,1.5,-185,5,-120,5,-125
116,54,H,LosAngeles,1,1,1,3,-210,-185,-1.5,165,5,100,5,105
116,55,V,Montreal,0,2,1,3,120,105,1.5,-300,5,-110,5,-105
116,56,H,St.Louis,1,1,1,4,-140,-125,-1.5,240,5,-110,5,-115
116,57,V,Toronto,1,1,0,2,165,157,1.5,-198,5.5,105,5,-135
116,58,H,Boston,1,1,1,3,-185,-177,-1.5,169,5.5,-125,5,115
116,59,V,Washington,0,0,1,1,-185,-210,-1.5,144,5,-120,5,-130
116,60,H,Buffalo,2,2,0,4,165,180,1.5,-164,5,100,5,110
116,61,V,Colorado,0,1,0,1,-120,-105,1.5,-315,5.5,-110,5.5,-120
116,62,H,Columbus,1,0,1,2,100,-115,-1.5,250,5.5,-110,5.5,100
116,63,V,Minnesota,0,0,0,0,120,110,1.5,-260,5,-120,5,-130
116,64,H,Nashville,1,0,2,3,-140,-130,-1.5,210,5,100,5,110
116,65,V,NewJersey,1,0,1,2,115,115,1.5,-265,5,100,5,110
116,66,H,Arizona,0,0,0,0,-135,-135,-1.5,215,5,-120,5,-130
116,67,V,Calgary,1,0,0,1,-105,102,1.5,-305,5.5,115,5,-142
116,68,H,Edmonton,0,0,1,2,-115,-122,-1.5,245,5.5,-135,5,122
116,69,V,Dallas,1,0,2,3,100,110,1.5,-270,5.5,-105,5.5,-115
116,70,H,SanJose,0,2,1,4,-120,-130,-1.5,220,5.5,-115,5.5,-105
117,1,V,Carolina,0,0,0,0,145,130,1.5,-235,5,-110,5,-105
117,2,H,Pittsburgh,2,1,2,5,-165,-150,-1.5,195,5,-110,5,-115
117,3,V,Vancouver,0,1,0,2,155,155,1.5,-200,5,-130,5,-140
117,4,H,NYIslanders,0,0,1,1,-175,-175,-1.5,170,5,110,5,120
117,5,V,Florida,0,0,1,1,120,130,1.5,-235,5,-110,5,110
117,6,H,TampaBay,0,2,1,3,-140,-150,-1.5,195,5,-110,5,-130
117,7,V,NYRangers,1,1,0,2,150,145,1.5,-210,5,-131,5,-145
117,8,H,Washington,1,2,2,5,-170,-165,-1.5,180,5,111,5,125
117,9,V,Montreal,1,0,1,2,180,180,1.5,-165,5,-131,5,-140
117,10,H,Chicago,1,2,2,5,-210,-210,-1.5,145,5,111,5,120
117,11,V,Philadelphia,0,0,1,2,140,134,1.5,-215,5,-120,5,-115
117,12,H,Detroit,0,1,0,1,-160,-154,-1.5,185,5,100,5,-105
117,13,V,LosAngeles,0,3,0,3,-110,-105,1.5,-320,5,-106,5,100
117,14,H,Anaheim,0,1,1,2,-110,-115,-1.5,255,5,-114,5,-120
118,51,V,Edmonton,2,1,1,4,155,109,1.5,-270,5,-110,5,-105
118,52,H,Florida,0,0,2,2,-175,-129,-1.5,220,5,-110,5,-115
118,53,V,Colorado,0,2,0,2,120,111,1.5,-260,5.5,100,5.5,120
118,54,H,Winnipeg,0,0,1,1,-140,-131,-1.5,210,5.5,-120,5.5,-140
118,55,V,Pittsburgh,1,1,0,2,120,130,1.5,-240,5,-110,5,-135
118,56,H,St.Louis,1,1,3,5,-140,-150,-1.5,200,5,-110,5,115
118,57,V,Buffalo,0,2,0,2,140,129,1.5,-230,5.5,105,5,-130
118,58,H,Arizona,0,0,1,1,-160,-149,-1.5,190,5.5,-125,5,110
118,59,V,Ottawa,1,1,1,4,145,135,1.5,-230,5.5,105,5.5,101
118,60,H,SanJose,0,1,2,3,-165,-155,-1.5,190,5.5,-125,5.5,-121
119,1,V,Toronto,1,1,1,3,125,125,1.5,-240,5,-120,5,-130
119,2,H,Philadelphia,1,0,1,2,-145,-145,-1.5,200,5,100,5,110
119,3,V,Washington,2,3,1,6,-145,-162,-1.5,185,5.5,101,5,-140
119,4,H,Columbus,1,1,1,3,125,142,1.5,-215,5.5,-121,5,120
119,5,V,Vancouver,1,1,0,2,165,180,1.5,-170,5,-125,5,-125
119,6,H,NYRangers,0,1,1,3,-185,-210,-1.5,150,5,105,5,105
119,7,V,Calgary,1,1,0,2,115,100,1.5,-300,5,105,4.5,-140
119,8,H,NewJersey,1,2,1,4,-135,-120,-1.5,240,5,-125,4.5,120
119,9,V,Edmonton,2,0,2,4,190,191,1.5,-150,5,-130,5,-140
119,10,H,TampaBay,2,2,2,6,-230,-231,-1.5,130,5,110,5,120
119,11,V,Boston,1,1,2,4,-105,-105,1.5,-300,5,-125,5,-135
119,12,H,Montreal,0,1,0,1,-115,-115,-1.5,240,5,105,5,115
119,13,V,Chicago,1,2,1,4,-120,-115,-1.5,245,5,-125,5,-135
119,14,H,Nashville,0,1,0,1,100,-105,1.5,-305,5,105,5,115
119,15,V,Dallas,2,0,0,2,125,130,1.5,-230,5.5,115,5.5,120
119,16,H,LosAngeles,2,0,1,3,-145,-150,-1.5,190,5.5,-135,5.5,-140
120,51,V,St.Louis,1,0,1,2,105,-101,1.5,-305,5,-110,5,100
120,52,H,Detroit,0,0,1,1,-125,-119,-1.5,245,5,-110,5,-120
120,53,V,Buffalo,0,1,0,1,150,125,1.5,-235,5,-130,5.5,120
120,54,H,Colorado,0,0,2,2,-170,-145,-1.5,195,5,110,5.5,-140
120,55,V,Minnesota,1,0,0,1,110,110,1.5,-265,5,100,5,120
120,56,H,Anaheim,1,0,2,3,-130,-130,-1.5,215,5,-120,5,-140
121,1,V,Calgary,1,1,2,4,100,-102,1.5,-300,5.5,105,5.5,110
121,2,H,Columbus,0,2,0,2,-120,-118,-1.5,240,5.5,-125,5.5,-130
121,3,V,Vancouver,1,0,3,4,155,185,1.5,-160,5,-125,5,-135
121,4,H,Boston,0,1,1,2,-175,-215,-1.5,140,5,105,5,115
121,5,V,Ottawa,0,1,2,3,110,112,1.5,-270,5,105,5,125
121,6,H,NewJersey,5,0,1,6,-130,-132,-1.5,220,5,-125,5,-145
121,7,V,Philadelphia,2,0,1,3,140,155,1.5,-200,5,-120,5,-130
121,8,H,Pittsburgh,0,3,1,4,-160,-175,-1.5,170,5,100,5,110
121,9,V,Carolina,0,0,0,1,105,-101,1.5,-305,5,-120,5,-115
121,10,H,Toronto,0,0,0,0,-125,-119,-1.5,245,5,100,5,-105
121,11,V,Chicago,1,0,0,1,-105,-104,1.5,-305,5,-120,5,-115
121,12,H,TampaBay,1,1,0,2,-115,-116,-1.5,245,5,100,5,-105
121,13,V,Nashville,1,1,2,4,100,-130,-1.5,215,5,-130,5,-140
121,14,H,Winnipeg,1,0,0,1,-120,110,1.5,-265,5,110,5,120
121,15,V,Edmonton,0,1,1,2,170,205,1.5,-145,5.5,100,5.5,-105
121,16,H,Dallas,1,2,0,3,-200,-245,-1.5,125,5.5,-120,5.5,-115
121,17,V,SanJose,2,0,1,3,-125,-141,-1.5,205,5.5,105,5.5,110
121,18,H,Arizona,0,0,1,1,105,121,1.5,-245,5.5,-125,5.5,-130
121,19,V,Minnesota,0,2,1,3,155,170,1.5,-200,5,105,5,105
121,20,H,LosAngeles,0,0,0,0,-175,-200,-1.5,170,5,-125,5,-125
122,53,V,Detroit,0,0,3,3,-140,-138,-1.5,210,5,-115,5,-105
122,54,H,Buffalo,0,0,0,0,120,118,1.5,-260,5,-105,5,-115
122,55,V,NYRangers,2,2,0,4,-130,-145,-1.5,200,5,-120,5,-105
122,56,H,Carolina,0,1,0,1,110,125,1.5,-240,5,100,5,-115
122,57,V,Chicago,0,0,0,0,-125,100,1.5,-305,5,-110,5,-120
122,58,H,Florida,3,1,0,4,105,-120,-1.5,245,5,-110,5,100
122,59,V,NYIslanders,1,1,3,5,-125,-148,-1.5,200,5.5,105,5.5,105
122,60,H,Ottawa,0,2,0,2,105,128,1.5,-240,5.5,-125,5.5,-125
122,61,V,St.Louis,0,1,0,1,-105,-125,-1.5,240,5.5,110,5,-135
122,62,H,Colorado,0,0,1,2,-115,105,1.5,-300,5.5,-130,5,115
123,1,V,Vancouver,2,0,2,4,165,170,1.5,-165,5,-125,5,-125
123,2,H,Pittsburgh,0,1,4,5,-185,-200,-1.5,145,5,105,5,105
123,3,V,Minnesota,2,0,1,3,120,112,1.5,-265,5,-115,5,-125
123,4,H,SanJose,1,2,1,4,-140,-132,-1.5,215,5,-105,5,105
123,5,V,Anaheim,2,0,2,4,115,-115,-1.5,250,5,-110,5,-110
123,6,H,Detroit,1,1,1,3,-135,-105,1.5,-310,5,-110,5,-110
123,7,V,Columbus,0,2,0,2,185,165,1.5,-170,5.5,100,5.5,100
123,8,H,Boston,0,2,0,3,-215,-185,-1.5,150,5.5,-120,5.5,-120
123,9,V,TampaBay,0,0,2,2,185,-130,-1.5,220,5,-105,5,120
123,10,H,Florida,0,4,1,5,-215,110,1.5,-270,5,-115,5,-140
123,11,V,NewJersey,1,1,1,3,115,120,1.5,-260,5,100,4.5,-135
123,12,H,Winnipeg,0,0,1,1,-135,-140,-1.5,210,5,-120,4.5,115
123,13,V,Montreal,2,0,0,3,100,-105,1.5,-325,5,-120,5,-135
123,14,H,Toronto,0,1,1,2,-120,-115,-1.5,260,5,100,5,115
123,17,V,Colorado,1,1,1,3,170,170,1.5,-170,5.5,-110,5.5,-110
123,18,H,Dallas,0,1,0,1,-200,-200,-1.5,150,5.5,-110,5.5,-110
123,19,V,LosAngeles,0,2,0,2,-155,-155,-1.5,190,5,-120,5,-120
123,20,H,Arizona,1,1,1,3,135,135,1.5,-230,5,100,5,100
123,21,V,Nashville,1,1,2,4,-140,-140,-1.5,210,5,-130,5,-140
123,22,H,Edmonton,1,0,0,1,120,120,1.5,-260,5,110,5,120
124,53,V,NYRangers,0,0,0,0,-130,-141,-1.5,200,5,-110,5.5,120
124,54,H,Ottawa,0,1,2,3,110,121,1.5,-240,5,-110,5.5,-140
124,55,V,Calgary,0,1,1,2,105,-105,1.5,-310,5,-125,5,-115
124,56,H,Carolina,2,1,2,5,-125,-115,-1.5,250,5,105,5,-105
124,57,V,St.Louis,0,0,0,0,150,126,1.5,-240,5,-110,5,110
124,58,H,Chicago,0,1,1,2,-170,-146,-1.5,200,5,-110,5,-130
124,59,V,LosAngeles,0,0,2,3,-115,110,1.5,-265,5,-120,5,-135
124,60,H,SanJose,0,1,1,2,-105,-130,-1.5,215,5,100,5,115
125,1,V,Montreal,1,1,0,2,-125,-130,-1.5,215,5.5,110,5.5,110
125,2,H,Columbus,1,1,3,5,105,110,1.5,-265,5.5,-130,5.5,-130
125,3,V,Boston,2,0,1,3,-120,-130,-1.5,210,5,-130,5,-125
125,4,H,Philadelphia,0,1,1,2,100,110,1.5,-260,5,110,5,105
125,5,V,Detroit,1,2,1,4,120,120,1.5,-240,5,-130,5.5,121
125,6,H,NYIslanders,1,0,1,2,-140,-140,-1.5,200,5,110,5.5,-141
125,7,V,Buffalo,1,0,2,3,175,160,1.5,-175,5,-125,5,-125
125,8,H,NYRangers,1,1,4,6,-205,-180,-1.5,155,5,105,5,105
125,9,V,Arizona,0,0,1,2,155,150,1.5,-200,5,-115,5,-115
125,10,H,Minnesota,0,0,1,1,-175,-170,-1.5,170,5,-105,5,-105
125,11,V,Calgary,0,0,1,1,170,170,1.5,-160,5.5,-110,5.5,-120
125,12,H,Dallas,0,2,0,2,-200,-200,-1.5,140,5.5,-110,5.5,100
126,51,V,Anaheim,2,2,2,6,115,-105,1.5,-310,5,-110,5.5,120
126,52,H,Boston,1,0,1,2,-135,-115,-1.5,250,5,-110,5.5,-140
126,53,V,NewJersey,0,0,0,0,150,150,1.5,-205,5,110,4.5,-120
126,54,H,Pittsburgh,1,1,0,2,-170,-170,-1.5,175,5,-130,4.5,100
126,55,V,Toronto,1,0,0,1,160,145,1.5,-205,5,-110,5,-105
126,56,H,Florida,0,3,2,5,-180,-165,-1.5,175,5,-110,5,-115
126,57,V,Buffalo,1,1,1,3,150,130,1.5,-235,5.5,110,5.5,-105
126,58,H,Ottawa,1,1,0,2,-170,-150,-1.5,195,5.5,-130,5.5,-115
126,59,V,Chicago,0,0,0,0,-155,-150,-1.5,200,5,-110,5,-105
126,60,H,Carolina,3,2,0,5,135,130,1.5,-240,5,-110,5,-115
126,61,V,Columbus,2,1,2,5,155,130,1.5,-230,5.5,105,5.5,100
126,62,H,Montreal,0,1,1,2,-175,-150,-1.5,190,5.5,-125,5.5,-120
126,63,V,Arizona,0,1,1,2,140,135,1.5,-230,5,-135,5.5,110
126,64,H,Winnipeg,2,3,0,5,-160,-155,-1.5,190,5,115,5.5,-130
126,65,V,Colorado,0,0,1,1,145,151,1.5,-200,5.5,100,5.5,115
126,66,H,SanJose,2,2,2,6,-165,-171,-1.5,170,5.5,-120,5.5,-135
126,67,V,Nashville,1,0,1,2,-115,-155,-1.5,190,5,-130,5,-120
126,68,H,Vancouver,1,0,0,1,-105,135,1.5,-230,5,110,5,100
127,1,V,Toronto,0,0,0,0,185,190,1.5,-150,5,-130,5.5,110
127,2,H,TampaBay,1,0,0,1,-215,-230,-1.5,130,5,110,5.5,-130
127,3,V,Philadelphia,2,1,0,4,190,195,1.5,-150,5,-130,5,-125
127,4,H,Washington,0,2,1,3,-230,-235,-1.5,130,5,110,5,105
127,5,V,Nashville,1,1,0,2,-120,-115,1.5,-305,5.5,105,5.5,120
127,6,H,Calgary,0,0,1,1,100,-105,-1.5,245,5.5,-125,5.5,-140
127,7,V,Colorado,0,2,2,4,200,205,1.5,-145,5,-125,5,-125
127,8,H,LosAngeles,2,1,0,3,-240,-245,-1.5,125,5,105,5,105
202,1,V,Minnesota,1,1,1,3,125,-105,1.5,-300,5,-115,5,-140
202,2,H,NYIslanders,0,3,2,5,-145,-115,-1.5,240,5,-105,5,120
202,3,V,NYRangers,1,0,1,2,-130,-141,-1.5,210,5,120,4.5,-125
202,4,H,NewJersey,0,1,2,3,110,121,1.5,-260,5,-140,4.5,105
202,5,V,Toronto,0,1,2,4,165,155,1.5,-200,5,-125,5,-125
202,6,H,Boston,1,0,2,3,-185,-175,-1.5,170,5,105,5,105
202,7,V,Montreal,1,1,0,2,120,105,1.5,-272,5,-130,5,-135
202,8,H,Philadelphia,2,0,2,4,-140,-125,-1.5,241,5,110,5,115
202,9,V,Ottawa,2,2,1,5,155,170,1.5,-180,5.5,100,5.5,105
202,10,H,Pittsburgh,3,2,1,6,-175,-200,-1.5,160,5.5,-120,5.5,-125
202,11,V,Florida,2,2,1,5,130,125,1.5,-245,5,-110,5,-140
202,12,H,Washington,0,0,2,2,-150,-145,-1.5,205,5,-110,5,120
202,13,V,Dallas,0,3,2,5,-120,-121,-1.5,233,5.5,-110,5.5,100
202,14,H,Winnipeg,1,1,1,3,100,101,1.5,-263,5.5,-110,5.5,-120
202,15,V,St.Louis,0,0,1,1,110,110,1.5,-270,5,-110,5,-115
202,16,H,Nashville,0,0,0,0,-130,-130,-1.5,220,5,-110,5,-105
202,17,V,Columbus,1,0,0,1,120,115,1.5,-260,5.5,-105,5.5,100
202,18,H,Edmonton,0,4,1,5,-140,-135,-1.5,210,5.5,-115,5.5,-120
202,19,V,LosAngeles,0,4,2,6,-150,-157,-1.5,200,5,-125,5,-123
202,20,H,Arizona,1,1,0,2,130,137,1.5,-240,5,105,5,103
202,21,V,Chicago,2,0,0,2,-130,-130,-1.5,210,5,-125,5.5,110
202,22,H,Colorado,1,0,0,1,110,110,1.5,-260,5,105,5.5,-130
202,23,V,SanJose,0,2,0,2,115,105,1.5,-275,5,-125,5,-130
202,24,H,Anaheim,1,2,0,3,-135,-125,-1.5,225,5,105,5,110
203,51,V,Buffalo,1,0,3,4,125,130,1.5,-240,5,-130,5.5,120
203,52,H,Montreal,0,2,0,2,-145,-150,-1.5,200,5,110,5.5,-140
203,53,V,Detroit,0,1,0,1,140,140,1.5,-230,5,-115,5,-110
203,54,H,TampaBay,0,2,1,3,-160,-160,-1.5,190,5,-105,5,-110
203,55,V,Carolina,1,0,0,1,105,-105,1.5,-300,5,-125,5,-130
203,56,H,Calgary,1,2,1,4,-125,-115,-1.5,240,5,105,5,110
204,1,V,Boston,0,1,1,3,-150,-172,-1.5,170,5,-120,5.5,121
204,2,H,Buffalo,1,1,0,2,130,152,1.5,-200,5,100,5.5,-141
204,3,V,Minnesota,2,0,0,2,130,100,1.5,-305,5,-115,5,110
204,4,H,NYRangers,0,2,2,4,-150,-120,-1.5,245,5,-105,5,-130
204,5,V,Edmonton,3,1,3,7,120,-106,1.5,-325,5.5,-110,5.5,120
204,6,H,Ottawa,1,1,0,2,-140,-114,-1.5,260,5.5,-110,5.5,-140
204,7,V,NewJersey,1,0,1,2,-105,120,1.5,-240,5,115,5,100
204,8,H,Toronto,1,0,1,3,-115,-140,-1.5,200,5,-135,5,-120
204,9,V,NYIslanders,1,0,1,2,135,-240,1.5,-230,5.5,115,5,-140
204,10,H,Washington,1,1,1,3,-155,200,-1.5,190,5.5,-135,5,120
204,11,V,Detroit,1,1,1,3,135,145,1.5,-230,5,-130,5,-110
204,12,H,Florida,3,1,2,6,-155,-165,-1.5,190,5,110,5,-110
204,13,V,Philadelphia,2,2,2,6,140,135,1.5,-230,5,-120,5,-125
204,14,H,Nashville,0,2,1,3,-160,-155,-1.5,190,5,100,5,105
204,15,V,SanJose,0,2,1,3,120,-105,1.5,-305,5,-120,5,-120
204,16,H,St.Louis,0,1,0,1,-140,-115,-1.5,245,5,100,5,100
204,17,V,Dallas,1,1,1,4,-125,-305,-1.5,200,5.5,-115,5.5,-130
204,18,H,Colorado,2,1,0,3,105,245,1.5,-240,5.5,-105,5.5,110
204,19,V,Chicago,0,3,1,5,-165,-160,-1.5,175,5,-135,5.5,115
204,20,H,Arizona,1,2,1,4,145,140,1.5,-205,5,115,5.5,-135
204,21,V,Anaheim,2,2,0,4,130,116,1.5,-230,5,100,5,110
204,22,H,LosAngeles,0,1,1,2,-150,-136,-1.5,190,5,-120,5,-130
204,23,V,Columbus,0,0,1,2,135,-230,1.5,-260,5.5,105,5.5,105
204,24,H,Vancouver,1,0,0,1,-155,190,-1.5,210,5.5,-125,5.5,-125
205,51,V,Pittsburgh,1,1,1,3,120,135,1.5,-215,5,-145,5,-105
205,52,H,TampaBay,2,2,2,6,-140,-155,-1.5,185,5,125,5,-115
205,53,V,Carolina,4,0,1,5,110,115,1.5,-240,5,-130,5,-125
205,54,H,Winnipeg,0,1,2,3,-130,-135,-1.5,200,5,110,5,105
205,55,V,Columbus,0,1,1,2,145,150,1.5,-200,5.5,-110,5.5,-120
205,56,H,Calgary,1,0,0,1,-165,-170,-1.5,170,5.5,-110,5.5,100
205,57,V,Arizona,1,1,0,2,-180,185,1.5,-155,5.5,110,5.5,125
205,58,H,Anaheim,0,2,3,5,160,-215,-1.5,135,5.5,-130,5.5,-145
206,1,V,Washington,0,1,1,3,-151,-160,-1.5,190,5,120,5,125
206,2,H,NewJersey,0,0,2,2,131,140,1.5,-230,5,-140,5,-145
206,3,V,NYRangers,0,0,2,3,-116,-110,1.5,-340,5,-135,5,-135
206,4,H,Philadelphia,0,1,1,2,-104,-110,-1.5,275,5,115,5,115
206,5,V,NYIslanders,0,0,1,1,-105,-110,1.5,-325,5,-135,5,-145
206,6,H,Detroit,2,2,1,5,-115,-110,-1.5,260,5,115,5,125
206,7,V,Edmonton,0,0,1,1,105,100,1.5,-315,5.5,115,5.5,115
206,8,H,Montreal,2,2,1,5,-125,-120,-1.5,250,5.5,-135,5.5,-135
206,9,V,Buffalo,0,1,0,1,180,175,1.5,-165,5,-130,5,-140
206,10,H,Boston,1,0,0,2,-210,-205,-1.5,145,5,110,5,120
206,11,V,Pittsburgh,0,0,2,3,130,145,1.5,-230,5,-125,5,-125
206,12,H,Florida,0,1,1,2,-150,-165,-1.5,190,5,105,5,105
206,13,V,Toronto,0,0,1,1,111,-105,1.5,-325,5.5,115,5.5,120
206,14,H,Ottawa,3,1,2,6,-131,-115,-1.5,260,5.5,-135,5.5,-140
206,15,V,Chicago,3,2,0,5,-104,-105,1.5,-320,5.5,110,5.5,115
206,16,H,Dallas,1,0,0,1,-116,-115,-1.5,255,5.5,-130,5.5,-135
206,17,V,SanJose,0,1,1,2,101,-320,1.5,-330,5,-125,5.5,120
206,18,H,Nashville,1,2,3,6,-121,250,-1.5,265,5,105,5.5,-140
206,19,V,Minnesota,0,1,0,1,120,120,1.5,-270,5,110,5,105
206,20,H,St.Louis,0,3,1,4,-140,-140,-1.5,220,5,-130,5,-125
206,21,V,Winnipeg,1,2,1,4,125,125,1.5,-240,5.5,105,5.5,105
206,22,H,Colorado,1,1,0,2,-145,-145,-1.5,200,5.5,-125,5.5,-125
206,23,V,Calgary,0,1,3,4,111,121,1.5,-245,5,-140,5,-140
206,24,H,Vancouver,0,0,1,1,-131,-141,-1.5,205,5,120,5,120
207,51,V,Philadelphia,1,0,1,2,171,175,1.5,-175,5,-141,5,-135
207,52,H,Washington,0,2,1,3,-201,-205,-1.5,155,5,121,5,115
207,53,V,Carolina,1,0,0,1,100,100,1.5,-320,5,-130,5,-140
207,54,H,Montreal,0,1,0,2,-120,-120,-1.5,255,5,110,5,120
207,55,V,Edmonton,0,1,0,1,141,155,1.5,-200,5.5,-114,5.5,-115
207,56,H,NYIslanders,3,4,1,8,-161,-175,-1.5,170,5.5,-106,5.5,-105
208,1,V,Anaheim,1,1,0,2,110,-105,1.5,-310,5,-125,5,-135
208,2,H,Pittsburgh,3,1,2,6,-130,-115,-1.5,250,5,105,5,115
208,3,V,NewJersey,0,0,1,1,144,145,1.5,-215,4.5,-135,4.5,-125
208,4,H,NYRangers,0,1,1,2,-164,-165,-1.5,185,4.5,115,4.5,105
208,5,V,TampaBay,1,0,0,1,-149,-135,-1.5,210,5.5,115,5.5,111
208,6,H,Ottawa,2,2,1,5,129,115,1.5,-260,5.5,-135,5.5,-131
208,7,V,Florida,0,0,0,0,-109,120,1.5,-260,5,-115,5,-115
208,8,H,Detroit,0,0,3,3,-111,-140,-1.5,210,5,-105,5,-105
209,51,V,Anaheim,2,1,1,4,-115,-111,-1.5,250,5,-125,5,-140
209,52,H,Philadelphia,0,0,1,1,-105,-109,1.5,-310,5,105,5,120
209,53,V,NYIslanders,1,0,1,3,-125,-140,-1.5,200,5.5,-114,5.5,-110
209,54,H,Columbus,2,0,0,2,105,120,1.5,-240,5.5,-106,5.5,-110
209,55,V,Florida,3,3,1,7,-150,-130,-1.5,240,5,-115,5,-105
209,56,H,Buffalo,0,2,2,4,130,110,1.5,-300,5,-105,5,-115
209,57,V,Edmonton,1,0,0,1,105,100,1.5,-315,5,-110,4.5,-140
209,58,H,NewJersey,1,0,1,2,-125,-120,-1.5,250,5,-110,4.5,120
209,59,V,LosAngeles,2,4,3,9,100,-105,1.5,-315,5,-110,5,-120
209,60,H,Boston,1,0,1,2,-120,-115,-1.5,250,5,-110,5,100
209,61,V,TampaBay,0,1,1,2,-140,-130,-1.5,225,5,-130,5,-140
209,62,H,Montreal,1,2,1,4,120,110,1.5,-275,5,110,5,120
209,63,V,Washington,1,1,3,5,-125,-105,1.5,-310,5.5,115,5,-130
209,64,H,Nashville,0,1,2,3,105,-115,-1.5,250,5.5,-135,5,110
209,65,V,Winnipeg,0,1,0,2,140,130,1.5,-240,5,-125,5,-120
209,66,H,St.Louis,0,1,0,1,-160,-150,-1.5,200,5,105,5,100
209,67,V,Dallas,1,2,0,4,-105,-115,-1.5,250,5.5,105,5.5,100
209,68,H,Minnesota,2,0,1,3,-115,-105,1.5,-315,5.5,-125,5.5,-120
209,69,V,SanJose,0,1,1,2,135,120,1.5,-260,5.5,115,5.5,125
209,70,H,Chicago,0,0,0,0,-155,-140,-1.5,210,5.5,-135,5.5,-145
209,71,V,Vancouver,0,2,1,3,120,115,1.5,-265,5.5,120,5.5,120
209,72,H,Colorado,0,1,0,1,-140,-135,-1.5,215,5.5,-140,5.5,-140
209,73,V,Toronto,1,1,1,3,120,135,1.5,-230,5.5,115,5,-135
209,74,H,Calgary,2,2,0,4,-140,-155,-1.5,190,5.5,-135,5,115
210,1,V,Ottawa,0,0,1,1,145,130,1.5,-240,5.5,105,5.5,115
210,2,H,Detroit,1,0,2,3,-165,-150,-1.5,200,5.5,-125,5.5,-135
210,3,V,NYRangers,1,0,2,3,115,115,1.5,-260,5,-135,5,-120
210,4,H,Pittsburgh,0,0,0,0,-135,-135,-1.5,210,5,115,5,100
